ts,open,high,low,close,volume,turnover
1743156000000,0.9993,0.9994,0.9992,0.9993,684559.58,684095.94503
1743159600000,0.9993,0.9996,0.9992,0.9994,1134262.83,1133569.035909
1743163200000,0.9994,0.9996,0.9993,0.9994,423269.98,422998.579781
1743166800000,0.9994,0.9995,0.9993,0.9994,303904.76,303721.515822
1743170400000,0.9994,0.9997,0.9993,0.9994,476802.44,476555.540944
1743174000000,0.9994,0.9997,0.9994,0.9994,590079.89,589784.798171
1743177600000,0.9994,0.9997,0.9992,0.9994,741301.47,740906.904488
1743181200000,0.9994,0.9997,0.9993,0.9996,355708.47,355539.685371
1743184800000,0.9996,1.0001,0.9994,1.0001,3129711.88,3129147.883137
1743188400000,1.0001,1.0001,0.9996,0.9999,5440655.46,5440255.450078
1743192000000,0.9999,1.0001,0.9995,0.9999,4063150.99,4062624.874995
