ts,open,high,low,close,volume,turnover
1764106800000,0.9994,0.9994,0.9993,0.9993,35910.29,35888.743799
1764107100000,0.9993,0.9994,0.9993,0.9993,18470.88,18459.797456
1764107400000,0.9993,0.9993,0.9993,0.9993,0,0
1764107700000,0.9993,0.9993,0.9993,0.9993,14.34,14.329962
1764108000000,0.9993,0.9993,0.9993,0.9993,0,0
1764108300000,0.9993,0.9993,0.9993,0.9993,0,0
1764108600000,0.9993,0.9994,0.9993,0.9994,8,7.9952
1764108900000,0.9994,0.9994,0.9993,0.9993,11.72,11.711796
1764109200000,0.9993,0.9993,0.9993,0.9993,0,0
1764109500000,0.9993,0.9993,0.9993,0.9993,0,0
1764109800000,0.9993,0.9993,0.9993,0.9993,11,10.9923
1764110100000,0.9993,0.9993,0.9993,0.9993,0,0
1764110400000,0.9993,0.9994,0.9993,0.9993,2.52,2.518337
1764110700000,0.9993,0.9993,0.9993,0.9993,10.79,10.782447
1764111000000,0.9993,0.9993,0.9993,0.9993,0,0
1764111300000,0.9993,0.9993,0.9993,0.9993,0,0
1764111600000,0.9993,0.9994,0.9993,0.9994,3960.95,3958.203135
1764111900000,0.9994,0.9994,0.9994,0.9994,0,0
1764112200000,0.9994,0.9994,0.9993,0.9993,12.79,12.781047
1764112500000,0.9993,0.9993,0.9993,0.9993,1.56,1.558908
1764112800000,0.9993,0.9993,0.9993,0.9993,0,0
1764113100000,0.9993,0.9994,0.9993,0.9994,100069.4,100000.000252
1764113400000,0.9994,0.9994,0.9993,0.9993,10.61,10.602573
1764113700000,0.9993,0.9993,0.9993,0.9993,197.14,197.002002
1764114000000,0.9993,0.9993,0.9993,0.9993,365.44,365.184192
1764114300000,0.9993,0.9993,0.9993,0.9993,1210.92,1210.072356
1764114600000,0.9993,0.9993,0.9993,0.9993,0,0
1764114900000,0.9993,0.9993,0.9993,0.9993,0,0
1764115200000,0.9993,0.9993,0.9993,0.9993,7863.58,7858.075494
1764115500000,0.9993,0.9993,0.9993,0.9993,9231.64,9225.177852
1764115800000,0.9993,0.9993,0.9993,0.9993,0,0
1764116100000,0.9993,0.9993,0.9993,0.9993,222,221.8446
