ts,open,high,low,close,volume,turnover
1743757200000,1.0001,1.0002,1.0001,1.0001,3369104.47,3369613.968572
1743760800000,1.0001,1.0002,1.0001,1.0001,3780695.03,3781245.843439
1743764400000,1.0001,1.0002,1.0001,1.0001,6042202.97,6043064.050511
1743768000000,1.0001,1.0003,1.0001,1.0002,10336147.51,10338128.120302
1743771600000,1.0002,1.0005,1.0001,1.0003,13046555.19,13050052.432212
1743775200000,1.0003,1.0004,1.0003,1.0003,5507343.13,5509435.74957
1743778800000,1.0003,1.0005,1.0003,1.0003,8617004.02,8620494.046143
1743782400000,1.0003,1.0005,1.0003,1.0005,4963239.68,4965241.932709
1743786000000,1.0005,1.0005,1.0003,1.0003,4744272.58,4746224.145362
1743789600000,1.0003,1.0004,1.0003,1.0003,1929441.65,1930148.693892
1743793200000,1.0003,1.0005,1.0003,1.0004,2655821.67,2656839.35348
1743796800000,1.0004,1.0005,1.0003,1.0004,7806419.51,7809522.521033
1743800400000,1.0004,1.0005,1.0003,1.0004,5569934.86,5572346.117399
1743804000000,1.0004,1.0004,1.0003,1.0004,552816.06,553003.513156
1743807600000,1.0004,1.0004,1.0003,1.0003,564790.29,564993.957781
1743811200000,1.0003,1.0004,1.0003,1.0004,483008.05,483180.108001
1743814800000,1.0004,1.0005,1.0003,1.0003,2283912.91,2284807.265295
1743818400000,1.0003,1.0004,1.0003,1.0003,212786.08,212860.44115
1743822000000,1.0003,1.0004,1.0003,1.0003,512453.02,512641.007307
1743825600000,1.0003,1.0004,1.0003,1.0003,2410470.94,2411198.887923
1743829200000,1.0003,1.0004,1.0002,1.0002,3100127.81,3100898.422286
1743832800000,1.0002,1.0003,1.0002,1.0003,1161742.14,1162071.056241
1743836400000,1.0003,1.0004,1.0002,1.0002,3535108.48,3536152.340873
1743840000000,1.0002,1.0004,1.0002,1.0004,1577304.72,1577828.870044
1743843600000,1.0004,1.0004,1.0002,1.0002,2184624.08,2185318.950037
1743847200000,1.0002,1.0003,1.0002,1.0003,735404.11,735574.520524
1743850800000,1.0003,1.0003,1.0002,1.0002,2399773.47,2400410.160912
1743854400000,1.0002,1.0003,1.0002,1.0003,1107682.45,1107975.902045
1743858000000,1.0003,1.0003,1.0002,1.0002,1574575.85,1575005.273854
1743861600000,1.0002,1.0004,1.0002,1.0003,1710633.38,1711167.005434
